group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
u32::pow,1,54,,,269139.0,events,4062
u32::pow,1,54,,,537231.0,events,8124
u32::pow,1,54,,,805323.0,events,12186
u32::pow,1,54,,,1073415.0,events,16248
u32::pow,1,54,,,1341507.0,events,20310
u32::pow,1,54,,,1609599.0,events,24372
u32::pow,1,54,,,1877691.0,events,28434
u32::pow,1,54,,,2145783.0,events,32496
u32::pow,1,54,,,2413875.0,events,36558
u32::pow,1,54,,,2681967.0,events,40620
u32::pow,1,54,,,2950059.0,events,44682
u32::pow,1,54,,,3218151.0,events,48744
u32::pow,1,54,,,3486243.0,events,52806
u32::pow,1,54,,,3754335.0,events,56868
u32::pow,1,54,,,4022427.0,events,60930
u32::pow,1,54,,,4290519.0,events,64992
u32::pow,1,54,,,4558611.0,events,69054
u32::pow,1,54,,,4826703.0,events,73116
u32::pow,1,54,,,5094795.0,events,77178
u32::pow,1,54,,,5367080.0,events,81240
u32::pow,1,54,,,5630979.0,events,85302
u32::pow,1,54,,,5899071.0,events,89364
u32::pow,1,54,,,6167163.0,events,93426
u32::pow,1,54,,,6435255.0,events,97488
u32::pow,1,54,,,6703347.0,events,101550
u32::pow,1,54,,,6971439.0,events,105612
u32::pow,1,54,,,7239531.0,events,109674
u32::pow,1,54,,,7507623.0,events,113736
u32::pow,1,54,,,7779929.0,events,117798
u32::pow,1,54,,,8043807.0,events,121860
u32::pow,1,54,,,8311899.0,events,125922
u32::pow,1,54,,,8579991.0,events,129984
u32::pow,1,54,,,8848083.0,events,134046
u32::pow,1,54,,,9116175.0,events,138108
u32::pow,1,54,,,9388649.0,events,142170
u32::pow,1,54,,,9652359.0,events,146232
u32::pow,1,54,,,9920451.0,events,150294
u32::pow,1,54,,,10188543.0,events,154356
u32::pow,1,54,,,10469489.0,events,158418
u32::pow,1,54,,,10724727.0,events,162480
u32::pow,1,54,,,10996980.0,events,166542
u32::pow,1,54,,,11260911.0,events,170604
u32::pow,1,54,,,11529003.0,events,174666
u32::pow,1,54,,,11797095.0,events,178728
u32::pow,1,54,,,12065187.0,events,182790
u32::pow,1,54,,,12337455.0,events,186852
u32::pow,1,54,,,12601371.0,events,190914
u32::pow,1,54,,,12869463.0,events,194976
u32::pow,1,54,,,13137555.0,events,199038
u32::pow,1,54,,,13409975.0,events,203100
u32::pow,1,54,,,13673739.0,events,207162
u32::pow,1,54,,,13941831.0,events,211224
u32::pow,1,54,,,14209923.0,events,215286
u32::pow,1,54,,,14482191.0,events,219348
u32::pow,1,54,,,14746107.0,events,223410
u32::pow,1,54,,,15014199.0,events,227472
u32::pow,1,54,,,15282291.0,events,231534
u32::pow,1,54,,,15554549.0,events,235596
u32::pow,1,54,,,15818475.0,events,239658
u32::pow,1,54,,,16086567.0,events,243720
u32::pow,1,54,,,16354659.0,events,247782
u32::pow,1,54,,,16627076.0,events,251844
u32::pow,1,54,,,16890843.0,events,255906
u32::pow,1,54,,,17158935.0,events,259968
u32::pow,1,54,,,17431225.0,events,264030
u32::pow,1,54,,,17695119.0,events,268092
u32::pow,1,54,,,17963211.0,events,272154
u32::pow,1,54,,,18235480.0,events,276216
u32::pow,1,54,,,18499395.0,events,280278
u32::pow,1,54,,,18767487.0,events,284340
u32::pow,1,54,,,19040061.0,events,288402
u32::pow,1,54,,,19303671.0,events,292464
u32::pow,1,54,,,19571763.0,events,296526
u32::pow,1,54,,,19844032.0,events,300588
u32::pow,1,54,,,20107947.0,events,304650
u32::pow,1,54,,,20376039.0,events,308712
u32::pow,1,54,,,20648307.0,events,312774
u32::pow,1,54,,,20912223.0,events,316836
u32::pow,1,54,,,21180315.0,events,320898
u32::pow,1,54,,,21452721.0,events,324960
u32::pow,1,54,,,21716499.0,events,329022
u32::pow,1,54,,,21988768.0,events,333084
u32::pow,1,54,,,22252683.0,events,337146
u32::pow,1,54,,,22520775.0,events,341208
u32::pow,1,54,,,22793043.0,events,345270
u32::pow,1,54,,,23056959.0,events,349332
u32::pow,1,54,,,23329398.0,events,353394
u32::pow,1,54,,,23593143.0,events,357456
u32::pow,1,54,,,23861235.0,events,361518
u32::pow,1,54,,,24133503.0,events,365580
u32::pow,1,54,,,24397419.0,events,369642
u32::pow,1,54,,,24669677.0,events,373704
u32::pow,1,54,,,24933603.0,events,377766
u32::pow,1,54,,,25206178.0,events,381828
u32::pow,1,54,,,25469787.0,events,385890
u32::pow,1,54,,,25742055.0,events,389952
u32::pow,1,54,,,26005971.0,events,394014
u32::pow,1,54,,,26274063.0,events,398076
u32::pow,1,54,,,26548377.0,events,402138
u32::pow,1,54,,,26810247.0,events,406200
