group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
pow_std_2opt,0,31,,,209125.0,events,10404
pow_std_2opt,0,31,,,417205.0,events,20808
pow_std_2opt,0,31,,,625285.0,events,31212
pow_std_2opt,0,31,,,833365.0,events,41616
pow_std_2opt,0,31,,,1041445.0,events,52020
pow_std_2opt,0,31,,,1249525.0,events,62424
pow_std_2opt,0,31,,,1457605.0,events,72828
pow_std_2opt,0,31,,,1665685.0,events,83232
pow_std_2opt,0,31,,,1873765.0,events,93636
pow_std_2opt,0,31,,,2081845.0,events,104040
pow_std_2opt,0,31,,,2289925.0,events,114444
pow_std_2opt,0,31,,,2498005.0,events,124848
pow_std_2opt,0,31,,,2706085.0,events,135252
pow_std_2opt,0,31,,,2918338.0,events,145656
pow_std_2opt,0,31,,,3122245.0,events,156060
pow_std_2opt,0,31,,,3330325.0,events,166464
pow_std_2opt,0,31,,,3538405.0,events,176868
pow_std_2opt,0,31,,,3746485.0,events,187272
pow_std_2opt,0,31,,,3954565.0,events,197676
pow_std_2opt,0,31,,,4162645.0,events,208080
pow_std_2opt,0,31,,,4370725.0,events,218484
pow_std_2opt,0,31,,,4578805.0,events,228888
pow_std_2opt,0,31,,,4786885.0,events,239292
pow_std_2opt,0,31,,,4994965.0,events,249696
pow_std_2opt,0,31,,,5207369.0,events,260100
pow_std_2opt,0,31,,,5411125.0,events,270504
pow_std_2opt,0,31,,,5619205.0,events,280908
pow_std_2opt,0,31,,,5827285.0,events,291312
pow_std_2opt,0,31,,,6035365.0,events,301716
pow_std_2opt,0,31,,,6243445.0,events,312120
pow_std_2opt,0,31,,,6451525.0,events,322524
pow_std_2opt,0,31,,,6659605.0,events,332928
pow_std_2opt,0,31,,,6871858.0,events,343332
pow_std_2opt,0,31,,,7075765.0,events,353736
pow_std_2opt,0,31,,,7283845.0,events,364140
pow_std_2opt,0,31,,,7491925.0,events,374544
pow_std_2opt,0,31,,,7700005.0,events,384948
pow_std_2opt,0,31,,,7908085.0,events,395352
pow_std_2opt,0,31,,,8120360.0,events,405756
pow_std_2opt,0,31,,,8324245.0,events,416160
pow_std_2opt,0,31,,,8532325.0,events,426564
pow_std_2opt,0,31,,,8740405.0,events,436968
pow_std_2opt,0,31,,,8948485.0,events,447372
pow_std_2opt,0,31,,,9161044.0,events,457776
pow_std_2opt,0,31,,,9364645.0,events,468180
pow_std_2opt,0,31,,,9572725.0,events,478584
pow_std_2opt,0,31,,,9780805.0,events,488988
pow_std_2opt,0,31,,,9988885.0,events,499392
pow_std_2opt,0,31,,,10201138.0,events,509796
pow_std_2opt,0,31,,,10405045.0,events,520200
pow_std_2opt,0,31,,,10613125.0,events,530604
pow_std_2opt,0,31,,,10821205.0,events,541008
pow_std_2opt,0,31,,,11033458.0,events,551412
pow_std_2opt,0,31,,,11237365.0,events,561816
pow_std_2opt,0,31,,,11445445.0,events,572220
pow_std_2opt,0,31,,,11653525.0,events,582624
pow_std_2opt,0,31,,,11865929.0,events,593028
pow_std_2opt,0,31,,,12069685.0,events,603432
pow_std_2opt,0,31,,,12277765.0,events,613836
pow_std_2opt,0,31,,,12485845.0,events,624240
pow_std_2opt,0,31,,,12698098.0,events,634644
pow_std_2opt,0,31,,,12902005.0,events,645048
pow_std_2opt,0,31,,,13110085.0,events,655452
pow_std_2opt,0,31,,,13322338.0,events,665856
pow_std_2opt,0,31,,,13526245.0,events,676260
pow_std_2opt,0,31,,,13734325.0,events,686664
pow_std_2opt,0,31,,,13942405.0,events,697068
pow_std_2opt,0,31,,,14154806.0,events,707472
pow_std_2opt,0,31,,,14358565.0,events,717876
pow_std_2opt,0,31,,,14566645.0,events,728280
pow_std_2opt,0,31,,,14778920.0,events,738684
pow_std_2opt,0,31,,,14982805.0,events,749088
pow_std_2opt,0,31,,,15190885.0,events,759492
pow_std_2opt,0,31,,,15403138.0,events,769896
pow_std_2opt,0,31,,,15607045.0,events,780300
pow_std_2opt,0,31,,,15815125.0,events,790704
pow_std_2opt,0,31,,,16027684.0,events,801108
pow_std_2opt,0,31,,,16231285.0,events,811512
pow_std_2opt,0,31,,,16439365.0,events,821916
pow_std_2opt,0,31,,,16651618.0,events,832320
pow_std_2opt,0,31,,,16855525.0,events,842724
pow_std_2opt,0,31,,,17067778.0,events,853128
pow_std_2opt,0,31,,,17271685.0,events,863532
pow_std_2opt,0,31,,,17479765.0,events,873936
pow_std_2opt,0,31,,,17692166.0,events,884340
pow_std_2opt,0,31,,,17895925.0,events,894744
pow_std_2opt,0,31,,,18108197.0,events,905148
pow_std_2opt,0,31,,,18312085.0,events,915552
pow_std_2opt,0,31,,,18520165.0,events,925956
pow_std_2opt,0,31,,,18732434.0,events,936360
pow_std_2opt,0,31,,,18936325.0,events,946764
pow_std_2opt,0,31,,,19152205.0,events,957168
pow_std_2opt,0,31,,,19352485.0,events,967572
pow_std_2opt,0,31,,,19560565.0,events,977976
pow_std_2opt,0,31,,,19772874.0,events,988380
pow_std_2opt,0,31,,,19976725.0,events,998784
pow_std_2opt,0,31,,,20188988.0,events,1009188
pow_std_2opt,0,31,,,20392885.0,events,1019592
pow_std_2opt,0,31,,,20605297.0,events,1029996
pow_std_2opt,0,31,,,20809045.0,events,1040400
